交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/20,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/12,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.3,0,-,-,-,-,,一般,
2019/06/06,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.55,0,-,-,-,-,,一般,
2019/06/10,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.4,0,-,-,-,-,,一般,
2019/06/11,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.45,0,-,-,-,-,,一般,
2019/06/18,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.3,0,-,-,-,-,,一般,
2019/06/05,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.65,0,-,-,-,-,,一般,
2019/06/14,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.35,0,-,-,-,-,,一般,
2019/06/17,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.35,0,-,-,-,-,,一般,
2019/06/19,CBO,201912  ,30.0000,賣權,-,-,-,-,0,4.93,0,-,-,-,-,,一般,
2019/06/20,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.1,0,-,-,-,-,,一般,
2019/06/21,CBO,201912  ,30.0000,賣權,-,-,-,-,0,4.9,0,-,-,-,-,,一般,
2019/06/03,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.7,0,-,-,-,-,,一般,
2019/06/13,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.45,0,-,-,-,-,,一般,
2019/06/04,CBO,201912  ,30.0000,賣權,-,-,-,-,0,5.65,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,20.0000,買權,-,-,-,-,0,5.15,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.93,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,20.0000,買權,-,-,-,-,0,5.1,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.69,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.68,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.39,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.77,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.51,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.56,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.66,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.71,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.63,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.36,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,20.0000,買權,-,-,-,-,0,4.34,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,20.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,21.0000,買權,-,-,-,-,0,4.14,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.94,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.71,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.75,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.46,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,21.0000,買權,-,-,-,-,0,4.11,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.83,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.55,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.6,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.7,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.74,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.7,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.4,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,21.0000,買權,-,-,-,-,0,3.42,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.03,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,21.0000,賣權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,22.0000,買權,-,-,-,-,0,3.14,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,22.0000,買權,-,-,-,-,0,3.17,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.99,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.75,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.88,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.61,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.95,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.65,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.7,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.83,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.79,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.84,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.5,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,22.0000,買權,-,-,-,-,0,2.58,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.23,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.22,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.24,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.19,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.13,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.16,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.24,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,22.0000,賣權,-,-,-,-,0,0.26,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,23.0000,買權,-,-,-,-,0,2.24,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,23.0000,買權,-,-,-,-,0,2.25,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,23.0000,買權,-,-,-,-,0,2.1,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,23.0000,買權,-,-,-,-,0,1.87,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,23.0000,買權,-,-,-,-,0,2.12,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,23.0000,買權,-,-,-,-,0,1.88,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,23.0000,買權,-,-,-,-,0,2.16,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,23.0000,買權,-,-,-,-,0,1.85,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,23.0000,買權,-,-,-,-,0,1.89,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,23.0000,買權,-,-,-,-,0,2.02,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,23.0000,買權,-,-,-,-,0,1.98,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,23.0000,買權,-,-,-,-,0,2.08,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,23.0000,買權,-,-,-,-,0,1.72,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,23.0000,買權,-,-,-,-,0,1.85,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.47,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.45,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.3,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.33,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.48,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.4,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.32,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.18,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.42,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.42,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.34,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.24,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.49,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,23.0000,賣權,-,-,-,-,0,0.51,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.46,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.46,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.14,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.48,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.34,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.27,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.51,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.24,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.34,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.31,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.2,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.45,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.08,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,24.0000,買權,-,-,-,-,0,1.25,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.83,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.85,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.81,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.66,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.74,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.68,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.75,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.45,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.76,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.63,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.51,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.88,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,24.0000,賣權,-,-,-,-,0,0.9,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.85,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.84,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.61,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.98,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.77,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.82,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.99,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.72,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.74,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.83,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.8,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.96,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,25.0000,買權,-,-,-,-,0,0.8,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.33,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.3,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.1,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.16,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.37,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.22,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.21,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.21,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,25.0000,賣權,-,-,-,-,0,0.93,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.25,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.06,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,25.0000,賣權,-,-,-,-,0,0.92,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.42,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,25.0000,賣權,-,-,-,-,0,1.44,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.45,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.43,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.28,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.39,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.49,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.62,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.4,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.41,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.47,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.45,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.6,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.33,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,26.0000,買權,-,-,-,-,0,0.49,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.96,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.93,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.73,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.82,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,26.0000,賣權,-,-,-,-,0,2.02,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.83,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.91,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.8,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.6,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.87,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.63,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,26.0000,賣權,-,-,-,-,0,1.5,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,26.0000,賣權,-,-,-,-,0,2.1,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,26.0000,賣權,-,-,-,-,0,2.11,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.08,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.21,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.15,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.09,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.12,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.11,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.2,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.07,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,28.0000,買權,-,-,-,-,0,0.15,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.55,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.5,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.37,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.49,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.62,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.4,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.65,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.31,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.34,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.45,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.11,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.04,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.77,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,28.0000,賣權,-,-,-,-,0,3.75,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.05,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
